module,path,file,line,syntax,parser,scope
std::sync::atomic,std::sync::atomic::Ordering::SeqCst,src/uservm/src/memory_thread.rs,285,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicUsize::new,src/uservm/src/memory_thread.rs,342,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::SeqCst,src/uservm/src/memory_thread.rs,346,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicUsize::new,src/uservm/src/memory_thread.rs,378,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicBool,src/uservm/src/orchestrator.rs,684,import,rust,production
std::sync::atomic,std::sync::atomic::Ordering,src/uservm/src/orchestrator.rs,684,import,rust,production
std::sync::atomic,std::sync::atomic::AtomicBool::new,src/uservm/src/orchestrator.rs,725,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicBool::new,src/uservm/src/orchestrator.rs,726,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicBool::new,src/uservm/src/orchestrator.rs,727,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicBool::new,src/uservm/src/orchestrator.rs,728,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::SeqCst,src/uservm/src/orchestrator.rs,746,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::SeqCst,src/uservm/src/orchestrator.rs,753,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::SeqCst,src/uservm/src/orchestrator.rs,760,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::SeqCst,src/uservm/src/orchestrator.rs,769,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::SeqCst,src/uservm/src/orchestrator.rs,774,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicU64,src/uservm/src/perf.rs,16,import,rust,production
std::sync::atomic,std::sync::atomic::Ordering,src/uservm/src/perf.rs,16,import,rust,production
std::sync::atomic,std::sync::atomic::AtomicU64::new,src/uservm/src/perf.rs,111,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicU64::new,src/uservm/src/perf.rs,112,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicU64::new,src/uservm/src/perf.rs,113,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicU64::new,src/uservm/src/perf.rs,114,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicU64::new,src/uservm/src/perf.rs,115,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicU64::new,src/uservm/src/perf.rs,116,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicU64::new,src/uservm/src/perf.rs,117,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicU64::new,src/uservm/src/perf.rs,118,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicU64::new,src/uservm/src/perf.rs,119,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicU64::new,src/uservm/src/perf.rs,120,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicU64::new,src/uservm/src/perf.rs,121,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicU64::new,src/uservm/src/perf.rs,122,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicU64::new,src/uservm/src/perf.rs,123,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicU64::new,src/uservm/src/perf.rs,124,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicU64::new,src/uservm/src/perf.rs,125,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicU64::new,src/uservm/src/perf.rs,126,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicU64::new,src/uservm/src/perf.rs,127,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicU64::new,src/uservm/src/perf.rs,128,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicU64::new,src/uservm/src/perf.rs,129,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicU64::new,src/uservm/src/perf.rs,130,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicU64::new,src/uservm/src/perf.rs,131,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicU64::new,src/uservm/src/perf.rs,132,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicU64::new,src/uservm/src/perf.rs,133,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Release,src/uservm/src/perf.rs,139,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Release,src/uservm/src/perf.rs,144,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Release,src/uservm/src/perf.rs,149,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Release,src/uservm/src/perf.rs,154,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Release,src/uservm/src/perf.rs,159,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Release,src/uservm/src/perf.rs,164,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Release,src/uservm/src/perf.rs,169,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Release,src/uservm/src/perf.rs,174,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Release,src/uservm/src/perf.rs,179,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Release,src/uservm/src/perf.rs,184,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Release,src/uservm/src/perf.rs,189,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Release,src/uservm/src/perf.rs,194,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Release,src/uservm/src/perf.rs,199,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Release,src/uservm/src/perf.rs,204,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Release,src/uservm/src/perf.rs,209,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Release,src/uservm/src/perf.rs,214,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Release,src/uservm/src/perf.rs,220,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Release,src/uservm/src/perf.rs,225,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Release,src/uservm/src/perf.rs,230,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Release,src/uservm/src/perf.rs,235,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Release,src/uservm/src/perf.rs,240,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Release,src/uservm/src/perf.rs,245,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Release,src/uservm/src/perf.rs,250,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicBool,src/uservm/src/vmm/microvm/mod.rs,78,import,verus,production
std::sync::atomic,std::sync::atomic::Ordering,src/uservm/src/vmm/microvm/mod.rs,78,import,verus,production
std::sync::atomic,std::sync::atomic::Ordering::AcqRel,src/uservm/src/vmm/microvm/mod.rs,214,qualified_path,verus,production
std::sync::atomic,std::sync::atomic::Ordering::Release,src/uservm/src/vmm/microvm/mod.rs,250,qualified_path,verus,production
std::sync::atomic,std::sync::atomic::Ordering::SeqCst,src/uservm/src/vmm/microvm/mod.rs,403,qualified_path,verus,production
std::sync::atomic,std::sync::atomic::Ordering::Relaxed,src/uservm/src/vmm/microvm/mod.rs,705,qualified_path,verus,production
std::sync::atomic,std::sync::atomic::Ordering::Relaxed,src/uservm/src/vmm/microvm/mod.rs,707,qualified_path,verus,production
std::sync::atomic,std::sync::atomic::Ordering::SeqCst,src/uservm/src/vmm/microvm/mod.rs,823,qualified_path,verus,production
std::sync::atomic,std::sync::atomic::AtomicBool::new,src/uservm/src/vmm/microvm/mod.rs,865,qualified_path,verus,production
std::sync::atomic,std::sync::atomic::Ordering::SeqCst,src/uservm/src/vmm/microvm/mod.rs,875,qualified_path,verus,production
std::sync::atomic,std::sync::atomic::Ordering::SeqCst,src/uservm/src/vmm/microvm/mod.rs,975,qualified_path,verus,production
std::sync::atomic,std::sync::atomic::Ordering::Relaxed,src/uservm/src/vmm/microvm/mod.rs,1019,qualified_path,verus,production
std::sync::atomic,std::sync::atomic::Ordering::SeqCst,src/uservm/src/vmm/microvm/mod.rs,1715,qualified_path,verus,production
std::sync::atomic,std::sync::atomic::Ordering::SeqCst,src/uservm/src/vmm/microvm/mod.rs,1724,qualified_path,verus,production
std::sync::atomic,std::sync::atomic::AtomicBool,src/uservm/src/vmm/microvm/whp/mod.rs,64,import,rust,production
std::sync::atomic,std::sync::atomic::Ordering,src/uservm/src/vmm/microvm/whp/mod.rs,64,import,rust,production
std::sync::atomic,std::sync::atomic::AtomicBool::new,src/uservm/src/vmm/microvm/whp/mod.rs,249,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicBool::new,src/uservm/src/vmm/microvm/whp/mod.rs,250,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Acquire,src/uservm/src/vmm/microvm/whp/mod.rs,260,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::AcqRel,src/uservm/src/vmm/microvm/whp/mod.rs,264,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Release,src/uservm/src/vmm/microvm/whp/mod.rs,284,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::AcqRel,src/uservm/src/vmm/microvm/whp/mod.rs,293,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Release,src/uservm/src/vmm/microvm/whp/mod.rs,299,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicU64,src/uservm/src/vmm/microvm/whp/mod.rs,363,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicU64,src/uservm/src/vmm/microvm/whp/mod.rs,366,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::SeqCst,src/uservm/src/vmm/microvm/whp/mod.rs,405,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::SeqCst,src/uservm/src/vmm/microvm/whp/mod.rs,412,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::SeqCst,src/uservm/src/vmm/microvm/whp/mod.rs,421,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicBool::new,src/uservm/src/vmm/microvm/whp/mod.rs,697,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicBool::new,src/uservm/src/vmm/microvm/whp/mod.rs,710,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicU64::new,src/uservm/src/vmm/microvm/whp/mod.rs,720,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicU64::new,src/uservm/src/vmm/microvm/whp/mod.rs,721,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::SeqCst,src/uservm/src/vmm/microvm/whp/mod.rs,758,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicBool::new,src/uservm/src/vmm/microvm/whp/mod.rs,801,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicBool::new,src/uservm/src/vmm/microvm/whp/mod.rs,802,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::SeqCst,src/uservm/src/vmm/microvm/whp/mod.rs,837,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Relaxed,src/uservm/src/vmm/microvm/whp/mod.rs,851,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Relaxed,src/uservm/src/vmm/microvm/whp/mod.rs,859,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Relaxed,src/uservm/src/vmm/microvm/whp/mod.rs,880,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Relaxed,src/uservm/src/vmm/microvm/whp/mod.rs,882,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Release,src/uservm/src/vmm/microvm/whp/mod.rs,885,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::SeqCst,src/uservm/src/vmm/microvm/whp/mod.rs,915,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Acquire,src/uservm/src/vmm/microvm/whp/mod.rs,936,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Relaxed,src/uservm/src/vmm/microvm/whp/mod.rs,1236,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Relaxed,src/uservm/src/vmm/microvm/whp/mod.rs,1357,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Relaxed,src/uservm/src/vmm/microvm/whp/mod.rs,1450,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Relaxed,src/uservm/src/vmm/microvm/whp/mod.rs,1452,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::SeqCst,src/uservm/src/vmm/microvm/whp/mod.rs,1467,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::SeqCst,src/uservm/src/vmm/microvm/whp/mod.rs,1469,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicBool::new,src/uservm/src/vmm/microvm/whp/mod.rs,1713,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicBool::new,src/uservm/src/vmm/microvm/whp/mod.rs,1723,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::SeqCst,src/uservm/src/vmm/microvm/whp/mod.rs,1729,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicBool,src/uservm/src/vmm/mod.rs,48,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicUsize,src/utils/echo-client/src/main.rs,30,import,rust,production
std::sync::atomic,std::sync::atomic::AtomicUsize::new,src/utils/echo-client/src/main.rs,122,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Relaxed,src/utils/echo-client/src/main.rs,134,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Relaxed,src/utils/echo-client/src/main.rs,169,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicBool,src/utils/nanvix-test/src/executor/terminal.rs,30,import,verus,production
std::sync::atomic,std::sync::atomic::Ordering,src/utils/nanvix-test/src/executor/terminal.rs,30,import,verus,production
std::sync::atomic,std::sync::atomic::Ordering::SeqCst,src/utils/nanvix-test/src/executor/terminal.rs,533,qualified_path,verus,production
std::sync::atomic,std::sync::atomic::AtomicI32,src/utils/nanvix-test/src/main.rs,81,import,rust,production
std::sync::atomic,std::sync::atomic::Ordering,src/utils/nanvix-test/src/main.rs,81,import,rust,production
std::sync::atomic,std::sync::atomic::AtomicI32::new,src/utils/nanvix-test/src/main.rs,142,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::SeqCst,src/utils/nanvix-test/src/main.rs,176,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::SeqCst,src/utils/nanvix-test/src/main.rs,188,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::SeqCst,src/utils/nanvix-test/src/main.rs,205,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::SeqCst,src/utils/nanvix-test/src/main.rs,214,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::SeqCst,src/utils/nanvix-test/src/main.rs,231,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicBool,src/utils/nanvix-test/src/warning.rs,9,import,rust,production
std::sync::atomic,std::sync::atomic::Ordering,src/utils/nanvix-test/src/warning.rs,9,import,rust,production
