target,safe_name,batch_result_present,summary_artifact_present,summary_artifact_valid,batch_mismatched_fields,summary_mismatched_fields,field_mismatch_count,validation_passed,summary_artifact_path
std::path::Path::parent,std__path__Path__parent,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__Path__parent/summary.json
std::path::Path::read_dir,std__path__Path__read_dir,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__Path__read_dir/summary.json
std::path::Path::read_link,std__path__Path__read_link,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__Path__read_link/summary.json
std::path::Path::starts_with,std__path__Path__starts_with,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__Path__starts_with/summary.json
std::path::Path::strip_prefix,std__path__Path__strip_prefix,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__Path__strip_prefix/summary.json
std::path::Path::symlink_metadata,std__path__Path__symlink_metadata,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__Path__symlink_metadata/summary.json
std::path::Path::to_path_buf,std__path__Path__to_path_buf,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__Path__to_path_buf/summary.json
std::path::Path::to_str,std__path__Path__to_str,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__Path__to_str/summary.json
std::path::Path::to_string_lossy,std__path__Path__to_string_lossy,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__Path__to_string_lossy/summary.json
std::path::Path::try_exists,std__path__Path__try_exists,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__Path__try_exists/summary.json
std::path::Path::with_added_extension,std__path__Path__with_added_extension,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__Path__with_added_extension/summary.json
std::path::Path::with_extension,std__path__Path__with_extension,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__Path__with_extension/summary.json
std::path::Path::with_file_name,std__path__Path__with_file_name,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__Path__with_file_name/summary.json
std::path::PathBuf::add_extension,std__path__PathBuf__add_extension,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__PathBuf__add_extension/summary.json
std::path::PathBuf::as_mut_os_string,std__path__PathBuf__as_mut_os_string,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__PathBuf__as_mut_os_string/summary.json
std::path::PathBuf::as_path,std__path__PathBuf__as_path,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__PathBuf__as_path/summary.json
std::path::PathBuf::capacity,std__path__PathBuf__capacity,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__PathBuf__capacity/summary.json
std::path::PathBuf::clear,std__path__PathBuf__clear,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__PathBuf__clear/summary.json
std::path::PathBuf::into_boxed_path,std__path__PathBuf__into_boxed_path,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__PathBuf__into_boxed_path/summary.json
std::path::PathBuf::into_os_string,std__path__PathBuf__into_os_string,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__PathBuf__into_os_string/summary.json
std::path::PathBuf::into_string,std__path__PathBuf__into_string,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__PathBuf__into_string/summary.json
std::path::PathBuf::leak,std__path__PathBuf__leak,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__PathBuf__leak/summary.json
std::path::PathBuf::new,std__path__PathBuf__new,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__PathBuf__new/summary.json
std::path::PathBuf::pop,std__path__PathBuf__pop,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__PathBuf__pop/summary.json
std::path::PathBuf::push,std__path__PathBuf__push,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__PathBuf__push/summary.json
std::path::PathBuf::reserve,std__path__PathBuf__reserve,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__PathBuf__reserve/summary.json
std::path::PathBuf::reserve_exact,std__path__PathBuf__reserve_exact,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__PathBuf__reserve_exact/summary.json
std::path::PathBuf::set_extension,std__path__PathBuf__set_extension,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__PathBuf__set_extension/summary.json
std::path::PathBuf::set_file_name,std__path__PathBuf__set_file_name,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__PathBuf__set_file_name/summary.json
std::path::PathBuf::shrink_to,std__path__PathBuf__shrink_to,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__PathBuf__shrink_to/summary.json
std::path::PathBuf::shrink_to_fit,std__path__PathBuf__shrink_to_fit,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__PathBuf__shrink_to_fit/summary.json
std::path::PathBuf::try_reserve,std__path__PathBuf__try_reserve,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__PathBuf__try_reserve/summary.json
std::path::PathBuf::try_reserve_exact,std__path__PathBuf__try_reserve_exact,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__PathBuf__try_reserve_exact/summary.json
std::path::PathBuf::with_capacity,std__path__PathBuf__with_capacity,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__PathBuf__with_capacity/summary.json
std::path::Prefix::is_verbatim,std__path__Prefix__is_verbatim,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__Prefix__is_verbatim/summary.json
std::path::PrefixComponent::as_os_str,std__path__PrefixComponent__as_os_str,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__PrefixComponent__as_os_str/summary.json
std::path::PrefixComponent::kind,std__path__PrefixComponent__kind,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__PrefixComponent__kind/summary.json
std::path::absolute,std__path__absolute,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__absolute/summary.json
std::path::is_separator,std__path__is_separator,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__path__is_separator/summary.json
std::process::Child::id,std__process__Child__id,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__process__Child__id/summary.json
std::process::Child::kill,std__process__Child__kill,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__process__Child__kill/summary.json
std::process::Child::try_wait,std__process__Child__try_wait,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__process__Child__try_wait/summary.json
std::process::Child::wait,std__process__Child__wait,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__process__Child__wait/summary.json
std::process::Child::wait_with_output,std__process__Child__wait_with_output,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__process__Child__wait_with_output/summary.json
std::process::Command::arg,std__process__Command__arg,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__process__Command__arg/summary.json
std::process::Command::args,std__process__Command__args,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__process__Command__args/summary.json
std::process::Command::current_dir,std__process__Command__current_dir,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__process__Command__current_dir/summary.json
std::process::Command::env,std__process__Command__env,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__process__Command__env/summary.json
std::process::Command::env_clear,std__process__Command__env_clear,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__process__Command__env_clear/summary.json
std::process::Command::env_remove,std__process__Command__env_remove,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__process__Command__env_remove/summary.json
std::process::Command::envs,std__process__Command__envs,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__process__Command__envs/summary.json
std::process::Command::get_args,std__process__Command__get_args,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__process__Command__get_args/summary.json
std::process::Command::get_current_dir,std__process__Command__get_current_dir,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__process__Command__get_current_dir/summary.json
std::process::Command::get_envs,std__process__Command__get_envs,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__process__Command__get_envs/summary.json
std::process::Command::get_program,std__process__Command__get_program,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__process__Command__get_program/summary.json
std::process::Command::new,std__process__Command__new,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__process__Command__new/summary.json
std::process::Command::output,std__process__Command__output,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__process__Command__output/summary.json
std::process::Command::spawn,std__process__Command__spawn,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__process__Command__spawn/summary.json
std::process::Command::status,std__process__Command__status,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__process__Command__status/summary.json
std::process::Command::stderr,std__process__Command__stderr,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__process__Command__stderr/summary.json
std::process::Command::stdin,std__process__Command__stdin,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__process__Command__stdin/summary.json
std::process::Command::stdout,std__process__Command__stdout,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__process__Command__stdout/summary.json
std::process::ExitStatus::code,std__process__ExitStatus__code,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__process__ExitStatus__code/summary.json
std::process::ExitStatus::success,std__process__ExitStatus__success,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__process__ExitStatus__success/summary.json
std::process::Stdio::inherit,std__process__Stdio__inherit,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__process__Stdio__inherit/summary.json
std::process::Stdio::null,std__process__Stdio__null,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__process__Stdio__null/summary.json
std::process::Stdio::piped,std__process__Stdio__piped,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__process__Stdio__piped/summary.json
std::process::Termination::report,std__process__Termination__report,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__process__Termination__report/summary.json
std::process::abort,std__process__abort,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__process__abort/summary.json
std::process::exit,std__process__exit,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__process__exit/summary.json
std::process::id,std__process__id,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__process__id/summary.json
std::sync::Barrier::new,std__sync__Barrier__new,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__sync__Barrier__new/summary.json
std::sync::Barrier::wait,std__sync__Barrier__wait,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__sync__Barrier__wait/summary.json
std::sync::BarrierWaitResult::is_leader,std__sync__BarrierWaitResult__is_leader,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__sync__BarrierWaitResult__is_leader/summary.json
std::sync::Condvar::new,std__sync__Condvar__new,true,true,true,,,0,true,/home/chentianyu/nanvix-rust-std-specgen-rerun-2026-08-06/specgen/all-2121-gpt56sol-fresh-20260806-0453/targets/std__sync__Condvar__new/summary.json
